index,salary,description_tokens
8909,,"['alteryx', 'tableau', 'sql']"
8910,,
8911,,"['python', 'r', 'excel']"
8912,,"['python', 'excel', 'power_bi', 'azure', 'tableau', 'r', 'aws', 'matlab']"
8913,,"['excel', 'power_bi']"
8914,,
8915,,"['go', 'sql', 'excel']"
8916,,"['go', 'sql']"
8917,,"['python', 'power_bi', 'tableau', 'r', 'sql']"
8918,,"['python', 'power_bi', 'tableau', 'r', 'sql']"
8919,,"['power_bi', 'tableau']"
8920,,"['python', 'azure', 'tableau', 'r', 'sas', 'sql']"
8921,,"['ssrs', 'ssis', 'c', 'word', 'asp.net', 'sql', 'excel"
8922,,"['tableau', 'sql']"
8923,,[]
8924,,"['python', 'looker', 'r', 'tableau', 'sql', 'aws']"
8925,,"['python', 'looker', 'r', 'tableau', 'sql', 'aws']"
8926,,['sql']
8927,,['sql']
8928,,"['power_bi', 'ssis', 'qlik', 'sql']"
8929,,"['postgresql', 'jupyter', 'python', 'c', 'jira', 'sql']"
8930,,
8931,,"['looker', 'sql']"
8932,,"['looker', 'sql']"
8933,,
8934,,
8935,,
8936,,"['pandas', 'spark', 'python', 'scikit-learn', 'keras', 'sql']"
8937,,"['word', 'powerpoint', 'excel']"
8938,,"['looker', 'sql', 'excel']"
8939,,
8940,,"['gcp', 'alteryx', 'python', 'power_bi', 'lo"
8941,,"['javascript', 'snowflake', 'python', 'kotlin', 'aws', 'java', 'sql', 'github']"
8942,,"['javascript', 'snowflake', 'python', 'kotlin', 'aws', 'java', 'sql', 'github']"
8943,,[]
8944,,
8945,,['pow
8946,,['sql']
8947,,['sql']
8948,,"['excel', 'sql']"
8949,,"['nosql', 'aws']"
8950,40Ð45 an hour,['sql']
8951,65KÐ75K a year,
8952,,[]
8953,,
8954,,[]
8955,,"['alteryx', 'powerpoint', 'tableau', 'sql', 'excel']"
8956,,['excel']
8957,,"['python', 'power_bi', 'scikit-learn', 'keras', 'tableau', 'r', 'sql', 'pytorch']"
8958,,"['excel', 'power_bi', 'sql']"
8959,,"['sap', 'sql']"
8960,,"['sap', 'sql']"
8961,,
8962,,[]
8963,,[]
8964,,['excel']
8965,,
8966,,"['sap', 'sql']"
8967,,"['sas', 'excel']"
8968,,
8969,,"['python', 'tableau', 'sq"
8970,,"['go', 'tableau'"
8971,,
8972,,
8973,,"['excel', 'power_bi']"
8974,,
8975,,['spreadsh
8976,,[]
8977,,"['python', 'r', 'sql'"
8978,,['sql']
8979,,['sql']
8980,,"['numpy', 'alteryx', 'python', 'power_bi', 'tableau', 'r', 'pandas']"
8981,,"['numpy', 'alteryx', 'python', 'power_bi', 'tableau', 'r', 'pandas']"
8982,,[]
8983,,"['go', 'tableau']"
8984,,"['python', 'r', 'sql'"
8985,,
8986,,
8987,,
8988,,"['spark', 'python', 'r', 'tensorfl"
8989,,
8990,,
8991,,
8992,,
8993,,"['python', 'r']"
8994,,
8995,,"['sas', 'tableau', 'excel', 'power_bi']"
8996,,"['pyspark', 'azure', 'power_bi', 'python', 'dax', 'sql', 'snowflake"
8997,,['pytho
8998,,['v
8999,,['v
9000,,
9001,,['pytho
9002,,"['vba', 'alter"
9003,,"['vba', 'alteryx',"
9004,,"['groovy', 'python', 'docker', 'postgres', 'jira', 'node.js', 'java', 'bitbucket', 'sql']"
9005,,
9006,,"['javascript', 'python', '"
9007,,"['javascript', 'python', '"
9008,,"['javascript', 'python', '"
9009,,"['excel', 'power_bi', 'spreadsheet', 'azure', 'sql']"
9010,,
9011,,[]
9012,,['excel'
9013,,"['python', 'power_bi', 'sql']"
9014,,"['word', 'powerpoint', 'tableau', 'excel']"
9015,,"['azure', 'gcp', 'looker', 'microstrategy', 'sql', 'aws']"
9016,,
9017,,"['word', 'powerpoint', 'excel']"
9018,,"['sas', 'power_bi', 'python', 'r', 'sql', 'excel', 'power_bi']"
9019,,"['python', 'power_bi', 'sql']"
9020,,"['azure', 'gcp', 'aws']"
9021,,"['azure', 'python', 'airflow', 'snowflake']"
9022,,[]
9023,,"['spark', 'python', 'ssis', 'go', 'aws', 'pl/sql', 'sql']"
9024,,"['sql', 'excel']"
9025,,"['sql', 'excel']"
9026,,['pyth
9027,,"['sap',"
9028,,
9029,,"['spreadsheet',"
9030,,
9031,,[]
9032,,
9033,,"['python', 'r', 'sql', 'no-sql']"
9034,,
9035,,['excel']
9036,,"['python', 'r', 'sql', 'redshift', 'snowflake', 'aws']"
9037,,"['sas', 'tableau', 'sql']"
9038,,"['mongodb', 'spark', 'power_bi', 'python', 'postgres',"
9039,,"['mongodb', 'spark', 'power_bi', 'python', 'postgres',"
9040,,"['sas', 'python', 'r', 'powerpoint', 'sql', 'excel', 'spss']"
9041,,"['python', 'sql']"
9042,,"['mysql', 'power_bi', 'python', 'sql',"
9043,,"['mongodb', 'spark', 'power_bi', 'python', 'postgres', 'git', 'docker', 'redshift', 'excel', 'nosql', 'aws']"
9044,,"['sql', 'excel', 'power_bi']"
9045,,"['sql', 'excel', 'power_bi']"
9046,,"['alteryx', 'power_bi', 'python', 'r', 'sql', 'excel']"
9047,,
9048,,"['sql', 'excel']"
9049,,"['sql', 'excel']"
9050,,"['sql', 'exce"
9051,,"['cognos', 'shell', 'snowflake', 'power_bi', 'tableau', 'pl/sql', 'sql', 'unix']"
9052,,[]
9053,,"['gdpr', 'alteryx', 'excel', 'pl/sql', 'sql']"
9054,,"['python', 'tableau',"
9055,,
9056,,
9057,,"['gcp', 'airflow', 'redshift', 'python', 'go', 'aws', 'sql']"
9058,,"['sas', 'javascript', 'sql', 'excel', 'spss']"
9059,,"['javascript', 'jquery']"
9060,,[]
9061,,
9062,,"['excel', 'sap']"
9063,,['power_bi']
9064,70KÐ85K a year,['crystal']
9065,70KÐ110K a year,"['power_bi', 'sharepoint', 'sql']"
9066,80KÐ120K a year,['excel']
9067,80KÐ120K a year,[]
9068,87KÐ101K a year,['sap']
9069,95KÐ115K a year,"['powershell', 't-sql', 'airflow', 'ssrs',"
9070,,"['sap', 'power_b"
9071,,"['power_bi', 'sql']"
9072,,
9073,,
9074,,
9075,,[]
9076,,[]
9077,,['pow
9078,,
9079,,"['pyspark', 'azure', 'gcp', 'c', 'tablea"
9080,,"['pyspark', 'azure', 'gcp', 'c', 'tableau',"
9081,,[]
9082,,
9083,,[]
9084,,['excel']
9085,,[]
9086,,['sql']
9087,,
9088,,
9089,,
9090,,
9091,,"['sas', 'python', 'scikit-learn', 'tensorflow', 'sql']"
9092,,
9093,,[
9094,,"['tableau', 'sql', 'power_bi']"
9095,,
9096,,"['power_bi', 'sql']"
9097,,
9098,,[
9099,,
9100,,
9101,,['sql']
9102,,
9103,,"['vba', 'alteryx"
9104,,"['excel', 'power_bi', 'tablea"
9105,,
9106,,
9107,,
9108,,[]
9109,,"['python',"
9110,,"['python',"
9111,,['sql']
9112,,"['power_bi', 'looker']"
9113,,"['nuix', 'sql']"
9114,,"['hadoop', 'pandas', 'jupyter', 'spark', 'python', 'c++', 'github', 'java', 'sql', 'aws']"
9115,,
9116,,"['hadoop', 'pandas', 'jupyter', 'spark', 'python', 'c++', 'github', 'java', 'sql', 'aws']"
9117,,[]
9118,,"['sas', 'python', 'r', 'sql']"
9119,,
9120,,[]
9121,,"['pandas', 'python', 'git', 't"
9122,,"['pandas', 'python', 'git', 't"
9123,,"['gcp', 's"
9124,,"['python', 'loo"
9125,,"['azure', 'power_bi', 'python', 'looker', 'sql', 'nosql', 'aws']"
9126,,"['looker', 'git"
9127,,
9128,,"['go', 'sql', 'aws']"
9129,,[]
9130,,"['azure', 'power_bi', 'ssrs', 'ssis', 'sql', 'snowflake', 'sharepoint'"
9131,,"['tableau', 's"
9132,,"['python', 'sql']"
9133,,
9134,,"['sas', 'python', 'r', 'tableau', 'sql', 'gdpr', 'redshift', 'excel', 'power_bi', 'spss']"
9135,,['sap']
9136,,['sap']
9137,,"['cognos', 'powerpoint', 'sql', 'excel', 'power_bi']"
9138,,"['gcp', 'word', 'powerpoint', 'excel']"
9139,,
9140,,
9141,,
9142,,"['sas', 'tableau', 'excel', 'un"
9143,,
9144,,"['python', 'keras', 'pytorch', 'tensorflow'"
9145,,
9146,,"['python', 'r']"
9147,,
9148,,"['power_bi', 'ssis', 'qlik', 'sql']"
9149,,
9150,,"['sql', 'excel']"
9151,,
9152,,
9153,,"['sas', 'python', 'r', 'tableau', 'sql', 'excel']"
9154,,"['sap', 'spreadsheet', 'power_bi', 'python', 'r',"
9155,,"['bigquery', 'python', 'looker', 'sql']"
9156,,[]
9157,,[]
9158,,
9159,,
9160,,"['powershell', 'jira', 'tableau', 'sql', 'excel', 'power_bi']"
9161,,[]
9162,,['excel']
9163,,
9164,,"['azure', 'python', 'ssis', 'r', 'sql']"
9165,,
9166,,[]
9167,,[]
9168,,"['ssrs', 'sap', 'ssis', 'sql', 'power_bi']"
9169,,"['pandas', 'python',"
9170,120KÐ150K a year,
9171,162KÐ248K a year,
9172,162KÐ248K a year,
9173,,['tableau']
9174,,
9175,,
9176,,"['outlook', 'word', 'excel']"
9177,,
9178,,"['outlook', 'word', 'excel', 'powerpoint']"
9179,,"['azure', 'spark', 'r', 'airflow', 'scala', 'docker', 'sql', 'bigquery', 'haskell']"
9180,,
9181,,
9182,,"['pyspark', 'power_bi', 'python', 'azure', 'r', 'sql']"
9183,,"['pyspark', 'power_bi', 'python', 'azure', 'r', 'sql']"
9184,,"['power_bi', 'vba', 'excel', 'sql']"
9185,,"['outlook', 'word', 'excel', 'powerpoint']"
9186,,"['python', 'sql']"
9187,,
9188,,
9189,,[]
9190,,
9191,,
9192,,
9193,,[]
9194,,
9195,,
9196,,"['sas', 'tableau', 'excel', 'power_bi']"
9197,,['r']
9198,,"['vba', 'excel', 'power_bi', 'tableau']"
9199,,[]
9200,,"['postgresql', 'azure', 'html', 'javascript', 'python', 'css', 'sql', 'redshift', 'excel']"
9201,,"['excel', 'power"
9202,,
9203,,"['hadoop', 'azure', 'spark', 'python', 'r', 'pytorch', 'github', 'tensorflow', 'docker', 'jira', 'sql', 'gdpr', 'nosql']"
9204,,"['sql', 'power_bi', 'sharepoint']"
9205,,"['sql', 'power_bi', 'sharepoint']"
9206,,['pytho
9207,,
9208,,['sas'
9209,,"['sap', 'power_bi', 'tableau', 'gdpr']"
9210,,"['sap', 'power_bi', 'tableau', 'gdpr']"
9211,,"['azure', 'gcp', 'aws']"
9212,,
9213,,[]
9214,,
9215,,
9216,,"['powerpoint', 'jira', 'tableau', 'sql', 'excel', 'sharepoint"
9217,,"['looker', 'microstrategy', 'tableau', 'sql']"
9218,,
9219,,"['spreadsheet', 'ssrs', 'c', 'sql', 'excel', 'sharepoint']"
9220,,
9221,,"['tableau', 's"
9222,,
9223,,
9224,,"['cognos', 'powerpoint', 'sql', 'excel', 'power_bi']"
9225,,
9226,,
9227,,['tableau']
9228,,
9229,,
9230,,"['alteryx', 'power_bi', 'python', 'r', 'sql', 'excel']"
9231,,
9232,,
9233,,
9234,,
9235,,
9236,,
9237,,
9238,,['sql']
9239,,"['python', 'looker', 'r', 'airflow', 'tableau', 'sql', 'snowflake', '"
9240,,['tableau']
9241,,
9242,,['excel']
9243,,
9244,,[]
9245,,
9246,,['c']
9247,,"['excel', 'spreadsheet']"
9248,,
9249,,"['cobol', 'sno"
9250,,"['cobol', 'sno"
9251,,[]
9252,,"['aws', 'spark', 'scikit-learn', 'docker', 'snowflake', 'python', 'sql']"
9253,,
9254,,"['pyspark', 'azure', 'sas', 'pandas', 'python', 'scikit-learn', 'r', 'git', 'pytorch', 'github', 'dax', 'tableau', 'matlab', 'mongo', 'sql', 'numpy', 'power_bi', 'sha"
9255,,
9256,,
9257,165KÐ232K a year,
9258,165KÐ232K a year,
9259,"58,400Ð76,650 a year",
9260,,
9261,,
9262,,
9263,,[]
9264,,[]
9265,,
9266,,"['qlik', 'power_bi', 'python', 'power_bi', 'tableau', 'r', 'matlab', 'sql', 'jupyter']"
9267,,
9268,,['sql']
9269,,"['python', 'word', 'excel', 'power_bi']"
9270,,"['vba', 'power_bi',"
9271,,"['cognos', 'crystal', 'excel', 'tableau', 'sql']"
9272,,
9273,,
9274,,
9275,,"['python', 'r', 'tableau', 'sql', 'power_bi']"
9276,,"['python', 'r', 'tableau', 'sql', 'power_bi']"
9277,,
9278,,
9279,,
9280,,"['gdpr', 'airflow', 'python', 'aws', 'sql', 'c']"
9281,,['sql']
9282,,
9283,,
9284,,
9285,,"['power_bi', 'python', 'r', 'dax', 'tableau', 'sql', 'excel']"
9286,,
9287,,"['python', 'tableau', 'aws', 'sql']"
9288,,"['hadoop', 'spark', 'python', 'scala', 'sql']"
9289,,"['power_bi', 'azure', 'sql']"
9290,,"['alteryx', 'tableau', 'sql']"
9291,,"['spark', 'python']"
9292,,"['word', 'excel']"
9293,,
9294,,"['alteryx', 'java', 'sql', 'excel', 'aws']"
9295,,
9296,,"['sas', 'python', 'r', 'tableau', 'sql', 'gdpr', 'redshift', 'excel', 'power_bi', 'spss']"
9297,,['sql']
9298,,"['numpy', 'python', 'tensorflow', 'scikit-learn', 'docker', 'matplotlib', 'aws', '"
9299,,"['numpy', 'python', 'tensorflow', 'scikit-learn', 'docker', 'matplotlib', 'pandas'"
9300,,"['numpy', 'python', 'tensorflow', 'scikit-learn', 'docker', 'matplotlib', 'pandas', 'p"
9301,,"['aws', 'spark', 'pyspark', 'snowflake', 'python']"
9302,,['sql']
9303,,['sql']
9304,,['sql']
9305,,
9306,,
9307,45Ð50 an hour,"['shell', 'python', 'bash', 'aws', 'sql']"
9308,45Ð50 an hour,"['shell', 'python', '"
9309,60KÐ120K a year,
9310,200KÐ230K a year,['py
9311,,
9312,,"['outlook', 'spreadsheet', 'word', 'excel', 'power_bi']"
9313,,"['python', 'scala', 'aws', 'sql']"
9314,,"['python', 'scala', 'aws', 'sql']"
9315,,"['excel', 'powerpoint']"
9316,,"['word', 'excel']"
9317,,
9318,,
9319,,"['crystal', 'sql']"
9320,,
9321,,"['go', 'excel']"
9322,,
9323,,
9324,,
9325,,['py
9326,,"['power_bi', 'python', 'looker', 'github', 'tableau', 'sql', 'snowflake']"
9327,,['a
9328,,"['sas', 'sql']"
9329,,
9330,,"['sas', 'r']"
9331,,"['sap', 'sas', 't-sql', 'power_bi', 'ssrs', 'word', 'sql',"
9332,,
9333,,['crystal']
9334,,"['linux', 'pl/sql', 'perl', 'sql']"
9335,,[]
9336,,
9337,65 an hour,"['atlassian', 'alteryx', 'snowflake', 'python', 'bitbucket', 'power_bi', 'sql', 'jira', 'tableau']"
9338,80K a year,['pyth
9339,,"['power_bi', 'tableau', 'sql']"
9340,,[]
9341,,[]
9342,,"['javascript', 'excel', 'spss', 'sas', 'sql']"
9343,,
9344,,[]
9345,,"['spark', 'gcp', 'python', 'airflow', 'java', 'sql', 'bigqu"
9346,,"['spark', 'gcp', 'python', 'airflow', 'java', 'sql', 'bigqu"
9347,,
9348,,
9349,,"['python', 'power_bi', 'nosql', 'tableau', 'matplotlib', 'aws', 'r', 'sql']"
9350,,"['tableau', 'excel', 'power_bi']"
9351,,['crystal']
9352,,
9353,,"['spreadsheet', 'spark', 'excel']"
9354,,"['word', 'excel', 'powerpoint', 'matlab']"
9355,,"['power_bi', 'excel', 'azure', 'sql']"
9356,,"['python', '"
9357,,
9358,,
9359,,
9360,,
9361,,
9362,,
9363,,
9364,,"['vba', 'excel', 'power_bi', 'tableau']"
9365,,"['aws', 'snowflake', 'python', 'sql', 'tableau']"
9366,,
9367,,
9368,,"['python', 'excel', 'sql']"
9369,,['looker']
9370,,"['excel', 'tableau', 'sql']"
9371,,[]
9372,,"['python', 'jira', 'tableau', 'sql', 'power_bi']"
9373,,
9374,,
9375,,
9376,,
9377,,"['python', 'go', 'scala', 'aws', 'sql']"
9378,,
9379,,
9380,,"['c', 'tableau', 'sql', 'excel']"
9381,,[]
9382,,"['snowflake', 'sql']"
9383,,[]
9384,,[]
9385,,[]
9386,,
9387,,
9388,,
9389,,"['tableau', 'sql']"
9390,,
9391,,
9392,,
9393,,"['spark', 'gcp', 'python', 'r', 'scala', 'tableau', 'sql', 'power_bi']"
9394,,
9395,,"['word', 'powerpoint', 'ta"
9396,,"['word', 'powerpoint', 'ta"
9397,,"['power_bi', 'word', 'excel']"
9398,,"['power_bi', 'python', 'spss', 'tableau', 'r', 'sas', 'sql']"
9399,,"['ssrs', 't-sql', 'power_bi', 'sql']"
9400,,"['excel', 'sql']"
9401,,"['python', 'r', 'sql']"
9402,,
9403,,"['spark', 'airflow', 'redshift', 'python', 'go', 'scala', 'solidity', 'aws']"
9404,,['power_bi']
9405,,['tableau']
9406,,"['vba', 'word', 'powerpoint', 'excel']"
9407,,
9408,,"['python', 'postgres', 'r', 'git', 'go', 'scala', 'jira', 'tableau', 'java', 'bitbucket', 'sql', 'snowflake']"
9409,,"['power_bi', 'python', 'spreadsheet', 'r',"
9410,,"['power_bi', 'ssrs', 'dax', 'power_bi', 'nosql', 'azure', 'sql']"
9411,,"['power_bi', 'ssrs', 'dax', 'power_bi', 'nosql', 'azure', 'sql']"
9412,,"['power_bi', 'ssrs', 'dax', 'power_bi', 'nosql', 'azure', 'sql']"
9413,,"['ssrs', 'sap', 'ssis', 'sql', 'power_bi']"
9414,,
9415,,"['power_bi', 'shell', 'snowflake', 'mysql', 'python', 'mssql', 'azure', 'jira', 'git', 'sql']"
9416,,"['postgres', 'aws', 'sql']"
9417,,"['postgres', 'aws', 'sql']"
9418,135KÐ160K a year,
9419,,"['python', 'r', 'sql', 'excel']"
9420,,"['azure', 'sql']"
9421,,['spreadsheet']
9422,,"['python', 'r', 'sql', 'excel']"
9423,,"['word', 'excel', 'powerpoint']"
9424,,"['word', 'ex"
9425,,"['assembly', 'spreadsheet', 'spreadsheet', 'word', 'go', 'excel']"
9426,,[]
9427,,[]
9428,,[]
9429,,"['python', 'r', 'sql', 'excel']"
9430,,"['python', 'r', 'sql', 'excel']"
9431,,
9432,,
9433,,"['excel', '"
9434,,
9435,,
9436,,
9437,,
9438,,['sa
9439,,[
9440,,['out
9441,,
9442,,
9443,,[]
9444,,[]
9445,,
9446,,
9447,,
9448,,"['python', 'excel', 'powerpoint', 'sas', 'sql']"
9449,,
9450,,"['outlook',"
9451,,"['hadoop', 'sas', 'python', 'r', 'sql', 'excel',"
9452,,
9453,,
9454,,
9455,,
9456,,"['python', 'looker', 'r', 'sql']"
9457,,"['python', 'looker', 'r', 'sql']"
9458,,
9459,,
9460,,"['azure', 'sql']"
9461,,['sql']
9462,30Ð35 an hour,['sql']
9463,100KÐ132K a year,
9464,,['sql']
9465,,"['jira', 'tableau', 'sql', 'snowflake']"
9466,,"['python', 'power_bi', 'tableau', 'sql']"
9467,,['go']
9468,,"['python',"
9469,,
9470,,"['excel', 'power_bi', 'tableau']"
9471,,"['hadoop', 'python', 'looker', 'r', 'linux', 'tableau',"
9472,,"['excel', 'powerpoint']"
9473,,['c']
9474,,
9475,,['excel']
9476,,"['git', 'tableau', 'sql', 'snowflake']"
9477,,
9478,,
9479,,"['alteryx', 'power_bi', 'python', 'r', 'sql', 'excel']"
9480,,"['alteryx', 'power_bi', 'python', 'r', 'sql', 'excel']"
9481,,"['aws', 'spark', 'scikit-learn', 'docker', 'snowflake', 'python', 'sql']"
9482,,
9483,,['sas']
9484,,['sas']
9485,,
9486,,
9487,,"['excel', 'sql']"
9488,,[]
9489,,[]
9490,,"['word', 'excel']"
9491,,"['tableau', 'excel']"
9492,,"['power_bi', 'python']"
9493,,"['power_bi', 'python']"
9494,,"['excel', 'sql']"
9495,,"['power_bi', 'python']"
9496,,[]
9497,,[]
9498,,['java']
9499,,['spreadsheet']
9500,,
9501,,[]
9502,,"['word', 'powerpoint', 'excel']"
9503,,[]
9504,,[]
9505,,[]
9506,,"['cognos', 'crystal', 'excel', 'tableau', 'sql']"
9507,,"['cognos', 'tableau', 'power_bi']"
9508,,
9509,,
9510,,
9511,,
9512,,
9513,,
9514,,
9515,,"['excel', 'tableau', 'sql']"
9516,,"['excel', 'tableau', 'sql']"
9517,,"['excel', 'powerpoint']"
9518,,"['excel', 'powerpoint']"
9519,,[]
9520,,"['excel', 'powerpo"
9521,,"['excel', 'powerpo"
9522,,"['snowflake', 'python', 'nosql', 'mongodb', 'azure', 'postgres', 'aws', 'r', 'sql']"
9523,,[]
9524,,
9525,,
9526,,
9527,,
9528,,"['word', 'excel']"
9529,,"['word', 'excel', 'spreadsheet']"
9530,,
9531,,[]
9532,,[]
9533,,"['mysql', 'visio', 'sql', 'c']"
9534,,"['jira', 'sql']"
9535,35 an hou,
9536,,['crystal']
9537,,
9538,,[]
9539,,
9540,,
9541,,
9542,,['had
9543,,['had
9544,,
9545,,
9546,,
9547,,
9548,,"['word', 'powerpoint', 'excel']"
9549,,"['word', 'powerpoint', 'excel']"
9550,,"['word', 'powerpoint', 'excel']"
9551,,"['word', 'excel', 'spreadsheet']"
9552,,"['excel', 'powerpo"
9553,,"['snowflake', 'python', 'nosql', 'mongodb', 'azure', 'postgres', 'aws', 'r', 'sql']"
9554,,
9555,,['crystal']
9556,,['crystal']
9557,,"['excel', 'sql']"
9558,,"['excel', 'sql']"
9559,,"['cognos', 'crystal', 'excel', 'tableau', 'sql']"
9560,,"['cognos', 'crystal', 'excel', 'tableau', 'sql']"
9561,,
9562,,[]
9563,,[]
9564,,
9565,,"['hadoop', 'sas', 'python', 'r', 'tableau', 'sql']"
9566,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9567,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9568,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9569,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9570,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9571,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9572,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9573,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9574,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9575,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9576,,"['power_bi', 'power_bi', 'sharepoint', 'sql']"
9577,,"['cognos', 'tableau', 'power_bi']"
9578,,"['sas', 'r', 'tableau', 'sql']"
9579,,
9580,,"['sas', 'r', 'tableau', 'sql']"
9581,,"['sas', 'r', 'tableau', 'sql']"
9582,,
9583,,
9584,,
9585,,"['powershell', 'azure',"
9586,,
9587,,
9588,,"['powershell', 'azure', 'sq"
9589,,"['powershell', 'azure', 'sq"
9590,,"['powershell', 'azure', 'sq"
9591,,"['outlook', 'excel', 'sql']"
9592,,"['outlook', 'excel', 'sql']"
9593,,"['outlook', 'excel', 'sql']"
9594,,
9595,,"['excel', 'tableau', 'sql']"
9596,,"['spreadsheet', 'sas', 'r', 'power_bi', 'spss']"
9597,,"['spreadsheet', 'sas', 'r', 'power_bi', 'spss']"
9598,,"['spreadsheet', 'sas', 'r', 'power_bi', 'spss']"
9599,,[]
9600,,[]
9601,,[]
9602,,"['assembly',"
9603,,"['assembly', 'sap', 'excel']"
9604,,['crystal']
9605,35Ð37 an hour,"['tableau', 'sql']"
9606,,
9607,,"['power_bi', 'python', 'r', 'word', 'powerpoint', 'tableau', 'sql', 'excel']"
9608,,['go']
9609,,[]
9610,,['looker'
9611,,"['tableau', 'sql']"
9612,,"['snowflake', 'python', 'excel', 'tableau', 'r', 'sql']"
9613,,['excel']
9614,,
9615,,
9616,,['python
9617,,"['python', 'looker', 'r', 'sql']"
9618,,
9619,,
9620,,"['spark', 'python', 'r', 'tableau', 'sql']"
9621,,"['power_bi', 'qlik', 'tableau', 'sql']"
9622,,"['cognos', 'c"
9623,,"['cognos', 'c"
9624,,
9625,,"['t-sql', 'ssrs', 'ssis', 'sql', 'excel']"
9626,,"['sas', 'word', 'sql', 'excel']"
9627,,"['sas', 'word', 'sql', 'excel']"
9628,,
9629,,
9630,,"['sas', 'power_bi', 'python', 'r', 'sql', 'excel', 'power_bi']"
9631,,"['power_bi', 'python', 'tableau', 'sql', 'excel']"
9632,,
9633,,"['vba', 'excel', 'tableau', 'sql']"
9634,,"['vba', 'excel', 'tableau', 'sql']"
9635,,"['python', 'looker', 'c', 'airflow', 'do"
9636,,
9637,,"['python', 'power_bi', 'sql']"
9638,,"['python',"
9639,,"['python', 'r', 'git', 'sql']"
9640,,
9641,,['jira']
9642,,[]
9643,,"['cognos', 'excel', 'powerpoint', 'tableau', 'sql']"
9644,,"['power_bi', 'powerpoint', 'go', 'tableau', 'sql', 'excel']"
9645,,"['javascript', 'python', 'looker', 'tableau', 'sql']"
9646,,['s
9647,,
9648,,
9649,,
9650,,"['vba', 'python', 'tableau', 'sql', 'excel']"
9651,,"['vba', 'python', 'tableau', 'sql', 'excel']"
9652,,
9653,,
9654,,
9655,,
9656,,"['sap', '"
9657,,"['python', 'r', 'jira', 'tableau', 'sql', 'redshift', 'snowflake', 'power_bi']"
9658,,"['cognos', 'c', 'excel', 'spss']"
9659,,
9660,,"['tableau', 'power_bi']"
9661,,
9662,,
9663,,"['alteryx', 'sas', 'power_bi', 'pyth"
9664,,
9665,,
9666,,
9667,,
9668,,
9669,,
9670,,
9671,,
9672,,
9673,,
9674,,['cognos']
9675,,
9676,,"['outlook', 'word', 'tableau', 'sql']"
9677,,
9678,,['excel']
9679,,"['python', 'excel', 'r', 'sas', 'sql']"
9680,,
9681,,
9682,,"['power_bi', 'powerpoint', 'azure',"
9683,,"['power_bi', 'powerpoint', 'azure', 'tableau', 'sql']"
9684,,['redshift']
9685,,"['python',"
9686,,
9687,,['sq
9688,,"['looker', 'git', 'sql', 'snowflake']"
9689,,['s
9690,,"['power_bi', 'sql']"
9691,,"['power_bi', 'tableau', 'sas', 'sql']"
9692,,"['power_bi', 'ssrs', 'mssql', 'tableau', 'bigqu"
9693,,"['power_bi', 'ssrs', 'python', 'mssql', 'tableau', 'sql']"
9694,,"['azure', 'py"
9695,,[]
9696,,
9697,,
9698,,[]
9699,,[]
9700,85KÐ95K a year,
9701,70KÐ100K a year,['sql']
9702,70KÐ100K a year,['sql']
9703,"65,570Ð104,910 a year",
9704,,['sql']
9705,,['sql']
9706,105KÐ160K a year,"['mysql', 'python', 'looker', 'postgres', 'tableau', 'sql', 'bigquery', 'redshift', 'snowflake', '"
9707,105KÐ160K a year,"['mysql', 'python', 'looker', 'postgres', 'tableau', 'sql', 'bigquery', 'redshift', 'snowflake', '"
9708,,[]
9709,,
9710,,
9711,,[]
9712,,['excel']
9713,,"['power_bi', 'dax', 'sql', 'snowflake', 'excel']"
9714,2,
9715,,"['excel', 'tableau', 'sql']"
9716,,"['go', 'sql', 'power_bi']"
9717,,"['power_bi', 'tableau', 'sas', 'sql']"
9718,,['spreadsheet']
9719,,
9720,,"['python', 'looker', 'git', 'tableau', 'sql']"
9721,,"['python', 'looker', 'git', 'tableau', 'sql']"
9722,,['sql']
9723,,"['hadoop', 'sql', 'nosql']"
9724,,"['hadoop', 'sql', 'nosql']"
9725,,"['excel', 'sql']"
9726,,"['excel', 'sql']"
9727,,"['excel', 'powerpoint']"
9728,,"['excel', 'powerp"
9729,,
9730,,
9731,,"['power_bi', 'python', 'spss', 'tableau', 'r', 'sas', 'sql']"
9732,,
9733,,
9734,,['sql']
9735,,"['excel', 'power_bi']"
9736,,
9737,,"['outlook', 'python', 'r', 'word', 'powerpoint', 'excel', 'power_bi']"
9738,,"['outlook', 'python', 'r', 'word', 'powerpoint', 'excel', 'power_bi']"
9739,,"['outlook', 'python', 'r', 'word', 'powerpoint', 'excel', 'power_bi']"
